job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category
Data Scientist,UK,Mid,Bachelor,2027,3580.7929999999997,0.37,Python,92,48565,2,High,Medium Risk
ML Engineer,UK,Mid,Master,2025,3949.464,0.25,Python,82,22470,2,High,Low Risk
ML Engineer,Australia,Senior,PhD,2027,6906.517999999998,0.27,Python,71,28793,2,High,Low Risk
Cybersecurity Analyst,UK,Entry,Bachelor,2015,1776.3169999999996,0.15,Security,60,9956,1,Medium,Low Risk
Product Manager,UK,Entry,Master,2022,2875.9939999999997,0.37,Strategy,68,32510,1,High,Medium Risk
Data Analyst,USA,Senior,PhD,2020,3944.371,0.6,SQL,66,47807,1,High,High Risk
DevOps Engineer,Germany,Mid,Bachelor,2023,3217.6139999999996,0.28,Docker,93,46485,2,High,Low Risk
Data Analyst,India,Entry,PhD,2018,464.6640000000001,0.58,SQL,64,42148,0,Low,Medium Risk
Data Scientist,Germany,Senior,Bachelor,2025,4964.763,0.35,Python,97,17283,2,High,Medium Risk
Cloud Engineer,USA,Mid,Bachelor,2023,4768.1810000000005,0.33,AWS,82,8597,2,High,Medium Risk
Software Engineer,Australia,Entry,Bachelor,2033,2365.7839999999997,0.53,Java,62,7107,0,High,Medium Risk
Data Scientist,Germany,Entry,PhD,2016,1658.1779999999999,0.26,Python,62,36268,1,Medium,Low Risk
DevOps Engineer,UK,Mid,PhD,2029,4437.642,0.34,Docker,60,38221,1,High,Medium Risk
ML Engineer,Germany,Mid,PhD,2019,3423.126,0.19,Python,64,48930,2,High,Low Risk
Cloud Engineer,Australia,Senior,Master,2019,4649.474,0.29,AWS,93,11340,2,High,Low Risk
ML Engineer,USA,Senior,PhD,2022,7545.607000000001,0.22,Python,88,27105,2,High,Low Risk
Cybersecurity Analyst,Australia,Senior,Master,2032,5330.056,0.32,Security,68,29610,2,High,Medium Risk
Data Scientist,Canada,Entry,PhD,2015,1760.979,0.25,Python,97,14331,1,Medium,Low Risk
Cybersecurity Analyst,Canada,Mid,Master,2016,2337.565,0.16,Security,96,30550,2,High,Low Risk
AI Researcher,UK,Senior,Master,2033,8666.422999999999,0.23,Deep Learning,96,33503,2,High,Low Risk
Software Engineer,India,Entry,Bachelor,2033,1003.7009999999999,0.53,Java,92,11886,1,Medium,Medium Risk
Product Manager,Canada,Mid,Master,2018,3078.871,0.33,Strategy,64,46805,1,High,Medium Risk
Cloud Engineer,Canada,Entry,Bachelor,2025,2598.405,0.35,AWS,84,29688,1,High,Medium Risk
Business Analyst,Australia,Senior,PhD,2024,3346.043,0.74,Excel,66,34585,1,High,High Risk
AI Researcher,Germany,Entry,PhD,2025,3188.9800000000005,0.15,Deep Learning,78,3438,2,High,Low Risk
DevOps Engineer,Germany,Senior,PhD,2031,6125.231,0.36,Docker,83,15026,2,High,Medium Risk
Software Engineer,Australia,Senior,Bachelor,2025,4572.228,0.45,Java,60,20636,1,High,Medium Risk
AI Researcher,Australia,Mid,Bachelor,2027,4467.945000000001,0.17,Deep Learning,61,41910,2,High,Low Risk
ML Engineer,USA,Senior,PhD,2023,8485.954,0.23,Python,76,2646,2,High,Low Risk
AI Researcher,UK,Entry,PhD,2033,3790.673000000001,0.23,Deep Learning,68,47434,2,High,Low Risk
ML Engineer,Germany,Mid,Bachelor,2035,4687.74,0.35,Python,77,37435,2,High,Medium Risk
Cloud Engineer,Australia,Mid,Bachelor,2033,4520.799,0.43,AWS,60,45055,1,High,Medium Risk
AI Researcher,India,Senior,Bachelor,2020,2084.081,0.1,Deep Learning,78,31941,2,High,Low Risk
ML Engineer,Germany,Entry,Bachelor,2032,3316.616,0.32,Python,97,36740,2,High,Medium Risk
ML Engineer,Germany,Senior,PhD,2035,7308.036999999999,0.35,Python,76,19429,2,High,Medium Risk
AI Researcher,India,Mid,Master,2020,1507.3250000000003,0.1,Deep Learning,87,15847,2,Medium,Low Risk
DevOps Engineer,UK,Entry,PhD,2023,2496.429,0.28,Docker,98,10127,2,High,Low Risk
ML Engineer,Australia,Entry,Bachelor,2020,2709.715,0.2,Python,70,16627,1,High,Low Risk
ML Engineer,India,Mid,Bachelor,2024,1585.554,0.24,Python,67,37288,1,Medium,Low Risk
Product Manager,Canada,Entry,PhD,2015,2065.768,0.3,Strategy,61,33333,1,High,Medium Risk
Data Analyst,Canada,Senior,PhD,2028,3167.987,0.68,SQL,61,25259,0,High,High Risk
AI Researcher,India,Senior,Master,2016,1870.443,0.06,Deep Learning,69,45674,2,Medium,Low Risk
ML Engineer,UK,Mid,Bachelor,2023,4353.864,0.23,Python,82,46828,2,High,Low Risk
Cloud Engineer,USA,Senior,Master,2028,7689.111000000001,0.38,AWS,69,37498,2,High,Medium Risk
Software Engineer,India,Entry,Master,2024,737.772,0.44,Java,87,49276,1,Low,Medium Risk
Data Analyst,USA,Senior,Bachelor,2034,4635.822,0.74,SQL,97,10260,1,High,High Risk
Data Scientist,USA,Senior,Bachelor,2033,7844.921,0.43,Python,70,43817,2,High,Medium Risk
Software Engineer,India,Mid,Bachelor,2032,1261.45,0.52,Java,90,6614,1,Medium,Medium Risk
Product Manager,India,Entry,Bachelor,2024,947.3879999999999,0.39,Strategy,95,12687,1,Low,Medium Risk
Business Analyst,USA,Entry,PhD,2022,1974.616,0.72,Excel,84,41144,1,Medium,High Risk
AI Researcher,USA,Senior,Bachelor,2028,8948.414,0.18,Deep Learning,63,20861,2,High,Low Risk
Data Analyst,Canada,Entry,Master,2030,1434.181,0.7,SQL,76,19637,0,Medium,High Risk
Data Analyst,Germany,Mid,Master,2027,2012.886,0.67,SQL,67,35401,0,High,High Risk
Data Scientist,Australia,Senior,Master,2016,4342.385,0.26,Python,89,9149,2,High,Low Risk
Business Analyst,UK,Entry,Master,2024,1678.0669999999998,0.74,Excel,75,47117,0,Medium,High Risk
Software Engineer,Australia,Senior,PhD,2026,5028.986,0.46,Java,95,35274,2,High,Medium Risk
Data Analyst,USA,Senior,Master,2022,3696.7169999999996,0.62,SQL,77,19201,1,High,High Risk
Business Analyst,India,Entry,Master,2028,643.5609999999999,0.78,Excel,70,22285,0,Low,High Risk
Data Scientist,UK,Mid,PhD,2019,3221.518,0.29,Python,78,49554,2,High,Low Risk
Software Engineer,Australia,Entry,Bachelor,2021,1922.46,0.41,Java,85,1567,1,Medium,Medium Risk
AI Researcher,USA,Entry,PhD,2034,4657.053,0.24,Deep Learning,90,41888,2,High,Low Risk
Cybersecurity Analyst,Germany,Senior,Bachelor,2028,4206.93,0.28,Security,68,38078,2,High,Low Risk
Cybersecurity Analyst,India,Entry,PhD,2018,681.8340000000001,0.18,Security,68,14582,1,Low,Low Risk
AI Researcher,Germany,Mid,Master,2018,3618.19,0.08,Deep Learning,78,44632,2,High,Low Risk
Software Engineer,UK,Entry,Master,2030,2356.878,0.5,Java,80,18057,1,High,Medium Risk
AI Researcher,Canada,Mid,Master,2028,4869.992,0.18,Deep Learning,77,49208,2,High,Low Risk
Data Analyst,UK,Senior,Bachelor,2023,3020.165,0.63,SQL,60,18450,0,High,High Risk
Product Manager,Germany,Entry,PhD,2016,1871.218,0.31,Strategy,96,34455,2,Medium,Medium Risk
Cybersecurity Analyst,UK,Entry,Master,2025,2006.44,0.25,Security,71,13190,1,High,Low Risk
Cloud Engineer,USA,Senior,PhD,2029,8484.155999999999,0.39,AWS,68,7891,2,High,Medium Risk
Data Analyst,USA,Mid,PhD,2034,3109.947,0.74,SQL,75,11316,0,High,High Risk
Product Manager,India,Entry,Master,2020,929.583,0.35,Strategy,66,26654,1,Low,Medium Risk
Data Analyst,India,Mid,PhD,2022,667.081,0.62,SQL,99,18637,1,Low,High Risk
Business Analyst,Germany,Mid,Master,2017,1804.945,0.67,Excel,69,37317,0,Medium,High Risk
Business Analyst,India,Entry,Master,2026,684.5930000000001,0.76,Excel,95,37258,0,Low,High Risk
AI Researcher,Germany,Entry,PhD,2027,2928.8010000000004,0.17,Deep Learning,95,29947,2,High,Low Risk
Product Manager,Germany,Mid,PhD,2015,2948.2119999999995,0.3,Strategy,98,19096,2,High,Medium Risk
ML Engineer,Germany,Mid,PhD,2026,3986.8849999999998,0.26,Python,95,18578,2,High,Low Risk
Software Engineer,UK,Entry,Master,2032,2774.656,0.52,Java,94,16563,1,High,Medium Risk
Product Manager,USA,Mid,PhD,2029,5319.566000000001,0.44,Strategy,73,33352,2,High,Medium Risk
ML Engineer,India,Senior,Master,2023,2331.9919999999997,0.23,Python,83,45942,2,High,Low Risk
Data Scientist,Australia,Entry,Bachelor,2034,2757.763,0.44,Python,71,21221,1,High,Medium Risk
Cloud Engineer,India,Senior,Master,2035,2892.1059999999998,0.45,AWS,85,21301,1,High,Medium Risk
Cloud Engineer,UK,Senior,Master,2020,5464.651,0.3,AWS,63,47586,2,High,Medium Risk
Data Scientist,UK,Senior,Master,2022,5452.658,0.32,Python,72,11040,2,High,Medium Risk
Cloud Engineer,Canada,Senior,Bachelor,2016,4011.1230000000005,0.26,AWS,77,14162,2,High,Low Risk
Product Manager,India,Mid,PhD,2017,1108.383,0.32,Strategy,78,6037,1,Medium,Medium Risk
Cybersecurity Analyst,Australia,Mid,Bachelor,2024,2928.925,0.24,Security,97,27626,2,High,Low Risk
Business Analyst,Australia,Senior,Master,2018,2877.862,0.68,Excel,84,6962,1,High,High Risk
Cybersecurity Analyst,India,Mid,PhD,2031,1255.1109999999999,0.31,Security,76,17444,1,Medium,Medium Risk
Cybersecurity Analyst,Germany,Entry,Master,2016,1681.17,0.16,Security,94,32693,2,Medium,Low Risk
AI Researcher,Australia,Mid,Bachelor,2032,5323.225,0.22,Deep Learning,78,43690,2,High,Low Risk
Business Analyst,Australia,Mid,Master,2023,2432.557,0.73,Excel,81,44237,1,High,High Risk
AI Researcher,UK,Entry,PhD,2027,3341.232,0.17,Deep Learning,80,9104,2,High,Low Risk
Software Engineer,UK,Senior,Bachelor,2026,5122.051,0.46,Java,96,10454,2,High,Medium Risk
Cybersecurity Analyst,Australia,Entry,PhD,2026,2248.7110000000002,0.26,Security,95,31985,2,High,Low Risk
DevOps Engineer,Australia,Senior,PhD,2016,4675.849999999999,0.21,Docker,98,18038,2,High,Low Risk
Data Analyst,India,Mid,Master,2020,751.77,0.6,SQL,65,9955,0,Low,High Risk
Product Manager,USA,Entry,PhD,2024,3395.2930000000006,0.39,Strategy,67,45227,1,High,Medium Risk
Cloud Engineer,USA,Senior,Master,2035,8390.372,0.45,AWS,78,18469,2,High,Medium Risk
DevOps Engineer,UK,Entry,Master,2022,2453.004,0.27,Docker,84,2963,1,High,Low Risk
Cloud Engineer,UK,Mid,Bachelor,2025,3681.4809999999998,0.35,AWS,84,38340,2,High,Medium Risk
Data Analyst,India,Senior,Bachelor,2029,1361.6200000000001,0.69,SQL,99,21299,1,Medium,High Risk
Cybersecurity Analyst,UK,Senior,PhD,2022,4145.055,0.22,Security,69,43305,2,High,Low Risk
Software Engineer,USA,Mid,Master,2035,5374.521,0.55,Java,84,24238,1,High,Medium Risk
Business Analyst,Australia,Entry,Bachelor,2027,1659.3900000000003,0.77,Excel,70,45153,0,Medium,High Risk
Business Analyst,Australia,Entry,PhD,2019,1579.3450000000003,0.69,Excel,82,37870,1,Medium,High Risk
ML Engineer,Australia,Entry,Master,2028,2875.591,0.28,Python,76,1415,1,High,Low Risk
Business Analyst,Canada,Senior,Master,2017,2620.609,0.67,Excel,81,28020,1,High,High Risk
Product Manager,USA,Senior,Master,2031,8349.036,0.46,Strategy,66,39912,2,High,Medium Risk
DevOps Engineer,UK,Mid,Bachelor,2031,4083.979000000001,0.36,Docker,73,16935,1,High,Medium Risk
Cloud Engineer,Australia,Senior,Bachelor,2027,6352.811,0.37,AWS,76,13227,2,High,Medium Risk
Business Analyst,India,Senior,Master,2021,1350.491,0.71,Excel,98,39912,1,Medium,High Risk
Cybersecurity Analyst,Australia,Entry,PhD,2031,2206.177,0.31,Security,83,49737,2,High,Medium Risk
Product Manager,Canada,Mid,Master,2015,3103.225,0.3,Strategy,74,15800,1,High,Medium Risk
Cloud Engineer,Australia,Mid,Bachelor,2035,5206.269,0.45,AWS,68,26579,1,High,Medium Risk
Cybersecurity Analyst,Canada,Entry,Bachelor,2018,1797.9900000000002,0.18,Security,82,36765,2,Medium,Low Risk
Business Analyst,USA,Mid,PhD,2032,3504.107,0.82,Excel,82,35527,1,High,High Risk
AI Researcher,Australia,Entry,PhD,2027,3512.522,0.17,Deep Learning,69,23592,2,High,Low Risk
Business Analyst,USA,Mid,Master,2021,2604.491,0.71,Excel,86,33882,1,High,High Risk
ML Engineer,USA,Entry,Master,2020,3482.2879999999996,0.2,Python,81,10745,2,High,Low Risk
Product Manager,Australia,Entry,Master,2021,2401.267,0.36,Strategy,72,3988,1,High,Medium Risk
Product Manager,Canada,Entry,PhD,2034,3544.179,0.49,Strategy,67,10013,1,High,Medium Risk
Data Scientist,Australia,Senior,PhD,2020,4382.192,0.3,Python,92,8838,2,High,Medium Risk
Business Analyst,USA,Senior,Bachelor,2028,4828.884,0.78,Excel,96,47097,1,High,High Risk
Cloud Engineer,India,Entry,Master,2017,806.0840000000001,0.27,AWS,99,24510,1,Low,Low Risk
Business Analyst,Australia,Entry,PhD,2028,1919.616,0.78,Excel,79,39418,0,Medium,High Risk
Cybersecurity Analyst,Canada,Mid,Bachelor,2027,2734.4,0.27,Security,85,21553,1,High,Low Risk
Product Manager,Germany,Entry,Bachelor,2021,2175.1910000000003,0.36,Strategy,93,2692,1,High,Medium Risk
Product Manager,Canada,Senior,PhD,2022,5516.252999999999,0.37,Strategy,89,1125,2,High,Medium Risk
Data Scientist,Australia,Entry,Master,2024,2219.455,0.34,Python,72,17375,1,High,Medium Risk
Product Manager,Australia,Entry,Bachelor,2024,2663.3190000000004,0.39,Strategy,90,28641,1,High,Medium Risk
Cloud Engineer,Canada,Senior,Master,2029,5650.856,0.39,AWS,80,6995,2,High,Medium Risk
Data Analyst,UK,Senior,Bachelor,2017,2465.045,0.57,SQL,60,19882,0,High,Medium Risk
Product Manager,Germany,Senior,Master,2021,5558.522000000001,0.36,Strategy,97,6024,2,High,Medium Risk
Data Analyst,Germany,Mid,PhD,2031,2014.682,0.71,SQL,67,2241,0,High,High Risk
ML Engineer,Germany,Entry,PhD,2031,3355.674,0.31,Python,79,12830,1,High,Medium Risk
Cybersecurity Analyst,Australia,Entry,Bachelor,2019,1670.8709999999999,0.19,Security,78,27551,1,Medium,Low Risk
Data Scientist,UK,Senior,PhD,2018,5023.724,0.28,Python,83,22513,2,High,Low Risk
AI Researcher,UK,Senior,Bachelor,2027,6906.322,0.17,Deep Learning,93,1163,2,High,Low Risk
AI Researcher,Australia,Mid,PhD,2022,3980.665,0.12,Deep Learning,95,48759,2,High,Low Risk
Data Scientist,Germany,Senior,PhD,2033,5346.606,0.43,Python,66,30870,2,High,Medium Risk
Data Analyst,USA,Mid,PhD,2023,2485.0989999999997,0.63,SQL,78,27871,1,High,High Risk
Product Manager,Australia,Senior,Bachelor,2035,7344.882,0.5,Strategy,64,27379,2,High,Medium Risk
DevOps Engineer,USA,Mid,Bachelor,2021,4287.679999999999,0.26,Docker,78,7590,2,High,Low Risk
Business Analyst,USA,Entry,Master,2016,1882.02,0.66,Excel,95,4817,1,Medium,High Risk
Product Manager,India,Mid,PhD,2024,1336.5459999999998,0.39,Strategy,91,43750,1,Medium,Medium Risk
Data Analyst,UK,Entry,Bachelor,2015,1239.41,0.55,SQL,91,18341,1,Medium,Medium Risk
DevOps Engineer,Australia,Senior,Bachelor,2031,6845.349,0.36,Docker,96,16852,2,High,Medium Risk
Data Scientist,UK,Entry,Master,2019,2346.179,0.29,Python,70,39330,1,High,Low Risk
DevOps Engineer,India,Senior,Master,2032,2285.298,0.37,Docker,68,7192,1,High,Medium Risk
ML Engineer,Australia,Mid,Master,2031,4949.505,0.31,Python,99,7406,2,High,Medium Risk
Cloud Engineer,USA,Senior,Bachelor,2029,7719.413999999999,0.39,AWS,83,6295,2,High,Medium Risk
ML Engineer,Canada,Senior,PhD,2033,7692.273999999999,0.33,Python,70,10136,2,High,Medium Risk
Cloud Engineer,Canada,Entry,PhD,2035,3067.3239999999996,0.45,AWS,62,37053,1,High,Medium Risk
Business Analyst,Australia,Mid,Bachelor,2017,2113.795,0.67,Excel,79,20999,0,High,High Risk
AI Researcher,Canada,Entry,Master,2033,3695.206,0.23,Deep Learning,66,15227,1,High,Low Risk
Data Scientist,Australia,Senior,Master,2018,4418.098,0.28,Python,94,19539,2,High,Low Risk
ML Engineer,UK,Mid,Master,2019,4084.361,0.19,Python,72,1051,2,High,Low Risk
Data Analyst,Canada,Entry,PhD,2019,1289.914,0.59,SQL,63,29491,0,Medium,Medium Risk
Data Analyst,India,Senior,Bachelor,2029,1227.814,0.69,SQL,76,48361,0,Medium,High Risk
Data Analyst,Australia,Entry,Master,2021,1415.502,0.61,SQL,70,6620,0,Medium,High Risk
Cybersecurity Analyst,Germany,Mid,Bachelor,2025,2725.1960000000004,0.25,Security,99,23555,2,High,Low Risk
Product Manager,UK,Senior,PhD,2020,5754.530000000001,0.35,Strategy,71,9691,2,High,Medium Risk
Cybersecurity Analyst,Germany,Senior,PhD,2030,4723.432000000001,0.3,Security,80,10327,2,High,Medium Risk
Data Analyst,USA,Entry,Bachelor,2024,1954.311,0.64,SQL,85,29900,1,Medium,High Risk
ML Engineer,Germany,Entry,PhD,2026,3055.119,0.26,Python,69,28782,1,High,Low Risk
Software Engineer,UK,Senior,Bachelor,2033,6346.378,0.53,Java,74,21812,2,High,Medium Risk
Data Scientist,India,Entry,Master,2026,929.673,0.36,Python,85,28860,1,Low,Medium Risk
Software Engineer,USA,Entry,PhD,2023,2560.978,0.43,Java,87,14372,1,High,Medium Risk
Product Manager,UK,Mid,PhD,2016,3011.565,0.31,Strategy,71,3263,1,High,Medium Risk
Software Engineer,Canada,Mid,PhD,2029,3049.186,0.49,Java,61,16029,1,High,Medium Risk
Data Analyst,India,Mid,Bachelor,2027,808.671,0.67,SQL,98,31066,1,Low,High Risk
Cloud Engineer,India,Senior,Master,2016,1743.166,0.26,AWS,78,47622,1,Medium,Low Risk
Cloud Engineer,Germany,Entry,PhD,2028,2598.847,0.38,AWS,84,18091,1,High,Medium Risk
Cybersecurity Analyst,Canada,Entry,PhD,2032,2253.071,0.32,Security,72,48487,1,High,Medium Risk
Business Analyst,Germany,Mid,PhD,2015,1865.899,0.65,Excel,96,14785,1,Medium,High Risk
Software Engineer,UK,Senior,Master,2031,5590.622000000001,0.51,Java,98,37114,2,High,Medium Risk
DevOps Engineer,India,Entry,Master,2033,1235.242,0.38,Docker,91,25752,1,Medium,Medium Risk
Business Analyst,UK,Entry,PhD,2026,1704.1309999999999,0.76,Excel,65,39938,0,Medium,High Risk
Cybersecurity Analyst,Australia,Mid,Master,2019,2812.684,0.19,Security,90,3315,2,High,Low Risk
Software Engineer,India,Entry,Master,2016,632.2330000000001,0.36,Java,61,13420,0,Low,Medium Risk
AI Researcher,UK,Mid,PhD,2034,5273.986999999999,0.24,Deep Learning,77,47972,2,High,Low Risk
DevOps Engineer,UK,Mid,PhD,2017,3427.973000000001,0.22,Docker,67,49225,2,High,Low Risk
ML Engineer,Germany,Senior,Master,2033,6322.298000000001,0.33,Python,89,6244,2,High,Medium Risk
Business Analyst,Australia,Entry,Bachelor,2016,1497.056,0.66,Excel,75,25054,0,Medium,High Risk
Cybersecurity Analyst,India,Senior,PhD,2027,1777.674,0.27,Security,96,8018,1,Medium,Low Risk
ML Engineer,India,Mid,PhD,2034,1709.066,0.34,Python,73,44602,1,Medium,Medium Risk
ML Engineer,USA,Mid,Master,2027,6275.615,0.27,Python,65,26346,2,High,Low Risk
Data Scientist,UK,Senior,PhD,2028,5866.107,0.38,Python,61,25846,2,High,Medium Risk
ML Engineer,India,Mid,Master,2034,1748.127,0.34,Python,91,6972,1,Medium,Medium Risk
Product Manager,Canada,Senior,Bachelor,2033,6327.433999999999,0.48,Strategy,93,38873,2,High,Medium Risk
Product Manager,Australia,Senior,Bachelor,2021,4999.246999999999,0.36,Strategy,82,20298,2,High,Medium Risk
Cloud Engineer,Canada,Senior,Master,2027,6402.142,0.37,AWS,96,47904,2,High,Medium Risk
DevOps Engineer,Canada,Mid,PhD,2030,4223.892,0.35,Docker,96,3599,2,High,Medium Risk
Business Analyst,Canada,Entry,Master,2028,1659.9509999999998,0.78,Excel,97,39241,1,Medium,High Risk
Data Analyst,Germany,Entry,Bachelor,2023,1190.5230000000001,0.63,SQL,68,33580,0,Medium,High Risk
DevOps Engineer,India,Entry,PhD,2023,891.4770000000001,0.28,Docker,85,19915,1,Low,Low Risk
Product Manager,India,Entry,Master,2021,920.644,0.36,Strategy,75,38631,1,Low,Medium Risk
Product Manager,Canada,Senior,Bachelor,2034,7391.4929999999995,0.49,Strategy,80,36614,2,High,Medium Risk
Data Scientist,India,Entry,Master,2015,637.707,0.25,Python,90,46063,1,Low,Low Risk
Data Analyst,USA,Entry,Master,2024,2018.7469999999998,0.64,SQL,66,12782,0,High,High Risk
Data Analyst,Australia,Senior,PhD,2029,3123.379,0.69,SQL,76,37490,1,High,High Risk
AI Researcher,India,Senior,PhD,2017,1993.62,0.07,Deep Learning,70,48656,2,Medium,Low Risk
Cybersecurity Analyst,Australia,Senior,PhD,2022,3801.282,0.22,Security,61,36011,2,High,Low Risk
Data Analyst,Germany,Senior,PhD,2017,2227.641,0.57,SQL,92,49970,1,High,Medium Risk
Software Engineer,Germany,Entry,Bachelor,2021,1847.858,0.41,Java,64,24508,1,Medium,Medium Risk
DevOps Engineer,Canada,Mid,Master,2019,3232.267,0.24,Docker,96,16611,2,High,Low Risk
DevOps Engineer,UK,Entry,Bachelor,2033,3408.28,0.38,Docker,81,9680,1,High,Medium Risk
Product Manager,Canada,Mid,PhD,2025,3883.9139999999998,0.4,Strategy,62,18499,1,High,Medium Risk
AI Researcher,Germany,Entry,PhD,2019,2714.313,0.09,Deep Learning,70,19260,2,High,Low Risk
Cybersecurity Analyst,USA,Mid,PhD,2035,4782.557,0.35,Security,66,31480,2,High,Medium Risk
ML Engineer,USA,Senior,Bachelor,2022,6952.144,0.22,Python,92,10546,2,High,Low Risk
Cloud Engineer,India,Entry,PhD,2030,1038.604,0.4,AWS,93,49776,1,Medium,Medium Risk
AI Researcher,UK,Senior,Bachelor,2034,8125.528,0.24,Deep Learning,96,9989,2,High,Low Risk
Cybersecurity Analyst,Canada,Senior,Master,2019,3584.411,0.19,Security,96,14102,2,High,Low Risk
Product Manager,Canada,Entry,PhD,2026,2838.358,0.41,Strategy,73,49381,1,High,Medium Risk
AI Researcher,Canada,Entry,Bachelor,2017,2400.062,0.07,Deep Learning,65,1719,1,High,Low Risk
Business Analyst,Australia,Mid,Bachelor,2035,3039.386,0.85,Excel,95,2069,0,High,High Risk
Data Analyst,UK,Senior,Master,2028,3681.1130000000003,0.68,SQL,67,38655,1,High,High Risk
Data Scientist,Canada,Mid,PhD,2025,3424.0430000000006,0.35,Python,91,31720,2,High,Medium Risk
Business Analyst,India,Senior,PhD,2035,1837.369,0.85,Excel,68,49702,0,Medium,High Risk
Cybersecurity Analyst,USA,Mid,Bachelor,2024,4143.728,0.24,Security,69,12697,2,High,Low Risk
Business Analyst,Germany,Entry,PhD,2020,1392.5790000000002,0.7,Excel,82,23789,0,Medium,High Risk
Cloud Engineer,India,Entry,PhD,2021,890.74,0.31,AWS,83,48316,1,Low,Medium Risk
Business Analyst,Australia,Senior,Master,2027,4124.434,0.77,Excel,90,7073,1,High,High Risk
Data Scientist,USA,Entry,Master,2030,3785.31,0.4,Python,89,33695,2,High,Medium Risk
Business Analyst,India,Senior,Bachelor,2017,1034.8870000000002,0.67,Excel,71,42890,0,Medium,High Risk
